id,entityName,Euregister,category,ministries,parliamentActivity,representatives,clients,registerDate,expirationDate,subject,st1,st2,st3,st4,st5,st6,st7,st8,st9,st10,st11,st12,st13,st14,st15,st16,st17,st18,st19,st20,st21
301,Polska Fundacja Agroturystyki,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Marcin Tomczak,Polski Instytut Budownictwa Pasywnego i Energii Odnawialnej,8-3-2018,31-12-2018,Typowanie polskich przedsiêbiorstw do wdra¿ania autorskiego programu budownictwa pasywnego i energooszczêdnoœciowego na terenie Rzeczypospolitej Polskiej,,,,,,,,,,,,,,,,,,,,,
301,Polska Fundacja Agroturystyki,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Piotr Wa³êski,Polski Instytut Budownictwa Pasywnego i Energii Odnawialnej,22-2-2018,31-12-2018,Typowanie polskich przedsiêbiorstw do wdra¿ania autorskiego programu budownictwa pasywnego i energooszczêdnoœciowego na terenie Rzeczypospolitej Polskiej,,,,,,,,,,,,,,,,,,,,,
301,Polska Fundacja Agroturystyki,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Aleksander Adamiecki,Polski Instytut Budownictwa Pasywnego i Energii Odnawialnej,2-1-2017,31-12-2018,"Typowanie polskich przedsiêbiorstw do wdro¿enia autorskiego programu budownictwa pasywnego,energii odnawialnej i budownictwa energooszczêdnoœciowego",,,,,,,,,,,,,,,,,,,,,
301,Polska Fundacja Agroturystyki,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Stanis³aw Jarzyna,Polski Instytut Budownictwa Pasywnego i Energii Odnawialnej,19-1-2017,31-12-2017,Typowanie polskich przedsiêbiorstw do wdra¿ania autorskiego programu budownictwa pasywnego i energooszczêdnoœciowego na terenie Rzeczypospolitej Polskiej oraz programów zwi¹zanych z energi¹ odnawialn¹ i fotowoltanik¹,,,,,,,,,,,,,,,,,,,,,
301,Polska Fundacja Agroturystyki,,,Brak informacji o kontaktach,Tak,Adam Adamiecki,Polski Instytut Budownictwa Pasywnego i Energii Odnawialnej,9-05-2018,31-12-2018,Typowanie polskich przedsiêbiorstw do wdro¿enia autorskiego programu Polskiego Budownictwa Pasywnego i Energii Odnawialnej w Gdañsku na terenie Rzeczpospolitej Polskiej.,,,,,,,,,,,,,,,,,,,,,
302,Kamil Mirowski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Micha³ Koczalski Networking,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Rafa³ Zieleniewski,Polska Unia Lokatorów; Partia Zieloni,20-4-2015,31-12-2015,Uprawnienie lokatorów by³ych mieszkañ zak³adowych do wykupu mieszkañ druk 2134 . Utrzymanie prawa do kontrdemonstracji i wprowadzenie nadzoru s¹dowego. Ustawa o zgromadzeniach,,,,,,,,,,,,,,,,,,,,,
304,Rafa³ Zieleniewski,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Patryk Pankowski,Grupa Lobbingowa Grass Roots Lobbing,23-3-2015,31-12-2015,Nowelizacja ustawy o przeciwdzia³aniu narkomanii,,,,,,,,,,,,,,,,,,,,,
305,Patryk Ryszard Pañkowski,Nie,Nie dotyczy,Ministerstwo Zdrowia,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Kancelaria Adwokacka Adwokat Karol Rukszto,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"Harvest Legal House Garlacz, Kubiak, Piskorek i Partnerzy Radcowie Prawni Spó³ka Partnerska",Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Dariusz Cezary Kubiñski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Kancelaria Kury³owicz Rafa³ Kury³owicz,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
310,JP Weber Dudarski Spó³ka komandytowa,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Andrzej Ferber,Manley Sp. z o.o.,17-7-2014,31-12-2014,"Regulacja z zakresu finansów, podatków",,,,,,,,,,,,,,,,,,,,,
311,Public Aid Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Micha³ Czekañski,CPL Industries Ltd.,13-12-2017,31-12-2018,Projekt ustawy o zmianie ustawy o systemie monitorowania i kontrolowania jakoœci paliw-dzia³anie lobbingowe na rzecz stworzenia ram prawnych dla produkcji innowacyjnych i ekologicznych paliw sta³ych.,,,,,,,,,,,,,,,,,,,,,
312,TBT i Wspólnicy Sp. z o.o. Sp. k.,Nie,Nie dotyczy,"Ministerstwo Finansów, Ministerstwo Kultury i Dziedzictwa Narodowego",Tak,Piotr Talarek,CPL Industries Ltd.,13-12-2017,31-12-2018,Projekt ustawy o zmianie ustawy o systemie monitorowania i kontrolowania jakoœci paliw-dzia³anie lobbingowe na rzecz stworzenia ram prawnych dla produkcji innowacyjnych i ekologicznych paliw sta³ych,,,,,,,,,,,,,,,,,,,,,
312,TBT i Wspólnicy Sp. z o.o. Sp. k.,Nie,Nie dotyczy,"Ministerstwo Finansów, Ministerstwo Kultury i Dziedzictwa Narodowego",Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
313,CTB Group – Sylwia Karkowska,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Anna W³odarczyk,Polskie Stowarzyszenie Ochrony Roœlin,1-7-2015,31-12-2015,Ochrona œrodowiska. Gospodarka odpadami,,,,,,,,,,,,,,,,,,,,,
314,Solski Communications Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Urszula ¯urek-Kucharska,"Polskie Stowarzyszenie Ochrony Roœlin, Zwi¹zek Pracodawców Polski Przemys³ Spirytusowy",1-7-2015,31-12-2015,Ochrona œrodowiska. Gospodarka odpadami. Zdrowie publiczne,,,,,,,,,,,,,,,,,,,,,
314,Solski Communications Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Joanna Kowalska,"Bayer, Polskie Stowarzyszenie Ochrony Roœlin",13-4-2016,31-12-2016,Œrodki ochrony roœlin. Farmakologia,,,,,,,,,,,,,,,,,,,,,
314,Solski Communications Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Anna W³odarczyk,"ZP PPS, Polskie Stowarzyszenie Ochrony Roœlin",13-4-2016,31-12-2016,"Œrodki ochrony roœlin, przemys³ spirytusowy",,,,,,,,,,,,,,,,,,,,,
314,Solski Communications Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Crido Taxand Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Headlines Sp.  z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Kancelaria Doradcy Podatkowego Rados³aw Maækowski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Warsaw Consultants Osowski Drza³ Spó³ka jawna,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Rados³aw Ko³odziej,"Stowarzyszenie ""w Praktyce, Teorii, Dzia³aniu""",26-12-2014,31-12-2014,"Rozwój i upowszechnianie demokracji, dba³oœæ o zapewnienie równych praw dla wszystkich obywateli w ramach przepisów prawa, reprezentacja interesów obywateli, którzy maj¹ ograniczon¹ mo¿liwoœæ lub zupe³ny brak mo¿liwoœci wp³ywania na proces kszta³towania prawa, ochrona ogólnie pojêtych interesów obywateli w obszarze kszta³towania ju¿ funkcjonuj¹cych przepisów ze szczególnym uwzglêdnieniem przepisów dotycz¹cych systemu ubezpieczeñ spo³ecznych, prawa pracy, prawa lokatorskiego, opieki zdrowotnej, dostêpu do dóbr kultury, praw autorskich itp....",,,,,,,,,,,,,,,,,,,,,
319,Rados³aw Ko³odziej,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
320,IBBC Group Sp. Z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Anpaso Dienstleistungen Sp. Z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Konrad Rycerz,Grupa Lobbingowa Grass Roots Lobbing,11-3-2015,31-12-2015,Ochrona praw pacjenta. Realizacja postanowienia sygnalizacyjnego Trybuna³u Konstytucyjnego SK55/13 (ustawa o zmianie ustawy o przeciwdzia³aniu narkomanii),,,,,,,,,,,,,,,,,,,,,
322,Konrad Tadeusz Rycerz,Nie,Nie dotyczy,Ministerstwo Sprawiedliwoœci,Tak,Konrad Rycerz,"Stowarzyszenie CANNABIS HOUSE, CANNABIS HOUSE Sp. z o.o., GRASS ROOTS LOBBING Sp. z o.o.",20-1-2017,31-12-2017,"Reprezentowanie interesów mniejszoœci, osób spo³ecznie wykluczonych oraz zagro¿onych wykluczeniem, a w szczególnoœci rekreacyjnych i medycznych u¿ytkowników konopi",,,,,,,,,,,,,,,,,,,,,
322,Konrad Tadeusz Rycerz,Nie,Nie dotyczy,Ministerstwo Sprawiedliwoœci,Tak,Marcin Pielu¿ek,Grupa Lobbingowa Grass Roots Lobbing,13-4-2015,31-12-2015,Ochrona konsumentów medycznej marihuany,,,,,,,,,,,,,,,,,,,,,
323,Marcin Tomasz Pielu¿ek,Nie,Nie dotyczy,Ministerstwo Sprawiedliwoœci,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Centrum Transferu Technologii UMK Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Menard Polska Sp. z. o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Kancelaria Administracyjna Ordo Sp. z o.o.,Nie,Nie dotyczy,"Ministerstwo Edukacji Narodowej, Ministerstwo Kultury i Dziedzictwa Narodowego",Nie,,,,,,,,,,,,,,,,,,,,,,,,,1,1
327,Kancelaria Doradców Prawnych  Consilium Iuris  Janusz Aziewicz,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Infinity Aleksandra Ladachowska,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Monika Lachowicz,MTL PERFECT Sp. z o.o.,22-4-2015,31-12-2015,"Ochrona interesów przedsiêbiorców prowadz¹cych dzia³alnoœæ w formie spó³ek kapita³owych prawa handlowego w sporach tocz¹cych siê z organami podatkowymi, w sprawie rozstrzygania w¹tpliwoœci co do wyk³adni przepisów prawa podatkowego na korzyœæ podatnika",,,,,,,,,,,,,,,,,,,,,
329,Monika Lachowicz,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Monika Lachowicz,MTL PERFECT Sp. z o.o.,11-3-2016,31-12-2016,Interes przedsiêbiorców prowadz¹cych dzia³alnoœæ w formie osób prawnych w sporach z organami skarbowymi oraz postêpowaniach karnych skarbowych,,,,,,,,,,,,,,,,,,,,,
329,Monika Lachowicz,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Andrzej Kaczor,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Polskie Stowarzyszenie Vendingu,Nie,Nie dotyczy,Ministerstwo Zdrowia,Nie,,,,,,,,,,,,,,,1,,,,,,,,,,,
332,Jan Stankiewicz,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
333,£ukasz Boksa,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Miko³aj Wojciechowski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Sójka & Maciak – Adwokaci spó³ka komandytowa,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
336,KSSP Kury³o Sudolski Szrek spó³ka komandytowa,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
337,FKA Furtek Komosa Aleksandrowicz spó³ka komandytowa,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Pawe³ Jerzy Szaniawski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Kancelaria Adwokacko-Radcowska Jerzy R. Szaniawski i Wspólnicy spó³ka komandytowa,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Miros³aw Jeleniewski,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Jerzy Jurczyñski,"Chic Sp. z o.o. Sp. K, Chic Investments Sp. z o.o., Stowarzyszenie eSmoking Association",30-6-2015,31-12-2015,Ochrona interesów bran¿y papierosów elektronicznych w procesie legislacji dot. wyrobów tytoniowych oraz produktów i obszarów powi¹zanych,,,,,,,,,,,,,,,,,,,,,
341,Drastex Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Recyklerzy Polscy-Zwi¹zek Pracodawców,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Agnieszka Jadczyszyn Consulting,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
344,RSM Poland KZWS Spó³ka Doradztwa Podatkowego S.A.,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Pawe³ Buda,Krajowa Izba Biopaliw,25-2-2015,31-12-2015,"Ochrona interesów podmiotów prowadz¹cych dzia³alnoœæ gospodarcz¹, w zwi¹zku z wprowadzeniem w Polsce regulacji podatkowych, które negatywnie wp³ywaj¹ na ich dzia³alnoœæ",,,,,,,,,,,,,,,,,,,,,
345,Cabaj Kotala Doradztwo Podatkowe Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Wojciech Kotala,Krajowa Izba Biopaliw,25-2-2015,31-12-2015,"Ochrona interesów podmiotów prowadz¹cych dzia³alnoœæ gospodarcz¹, w zwi¹zku z wprowadzeniem w Polsce regulacji podatkowych, które negatywnie wp³ywaj¹ na ich dzia³alnoœæ",,,,,,,,,,,,,,,,,,,,,
345,Cabaj Kotala Doradztwo Podatkowe Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
346,Independent Tax Advisers Doradztwo Podatkowe Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Instytut Biur Rachunkowych w Polsce Not For Profit Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Andrzej Krawiec,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"Europejskie Centrum Biznesu M. Ró¿añska, K. Karaœ Spó³ka jawna",Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Mamiñski & Wspólnicy Spó³ka komandytowa,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Artur Brylikowski,"Grass Roots Lobbing Sp. z o.o., Stowarzyszenie Cannabis House, Cannabis House Sp. z o.o.",24-1-2018,31-12-2018,"Reprezentowanie interesów osób chorych, wykluczonych spo³ecznie, zagro¿onych wykluczeniem a w szczególnoœci u¿ytkowników, producentów, przetwórców oraz dystrybutorów z zakresu bran¿y konopnej.",,,,,,,,,,,,,,,,,,,,,
351,Artur Brylikowski,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Artur Brylikowski,"Stowarzyszenie CANNABIS HOUSE, CANNABIS HOUSE Sp. z o.o., GRASS ROOTS LOBBING Sp. z o.o.",20-1-2017,31-12-2017,"Reprezentowanie interesów mniejszoœci, osób spo³ecznie wykluczonych oraz zagro¿onych wykluczeniem, a w szczególnoœci rekreacyjnych i medycznych u¿ytkowników konopi",,,,,,,,,,,,,,,,,,,,,
351,Artur Brylikowski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
352,KDCP Kancelaria Doradztwa Celnego i Podatkowego Rutkowski i Witalis Sp. z o.o.,Nie,Nie dotyczy,Ministerstwo Finansów,Nie,,,,,,,,,1,,,,,,,,,,,,,,,,,
353,Marek Sa³êga,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Kancelaria Radcy Prawnego  Traktat  Tomasz Szkaradnik,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Progres  Barbara Wojnarowska,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Kancelaria Adwokacka Marcin Mamiñski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Pawe³ Jaros³aw Sieñski,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Pawe³ Dolewski,Cannabis House Sp. z o.o.,25-1-2016,31-12-2016,Interesy pacjentów u¿ywaj¹cych konopi w celach leczniczych. Cannabis House,,,,,,,,,,,,,,,,,,,,,
358,Pawe³ Kamil Dolewski,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Pawe³ Dolewski,Fundacja Krok po kroku,21-1-2017,31-12-2017,Krajowe uprawy konopi na cele medyczne,,,,,,,,,,,,,,,,,,,,,
358,Pawe³ Kamil Dolewski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
359,ADD4TEAM Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PKB  Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Kornel Wojtkiewicz,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,£ukasz Kiczma,"Medien Service S. Cieœliñski, ORBA sp. z o.o., Softhis sp. z o.o., Bluerank sp. z o.o., Dotpay SA, Microfinance sp. z o.o., nazwa.pl SA, Trade Doubler sp. z o.o., DialCom24 sp. z o.o., Bold Brand Commerce sp. z o.o., Firma Handlowo-Us³ugowa VMP Piotr Grochowski, Sk¹piec.pl sp. z o.o., PayU SA, Adelaida Grygieñæ sp.j., Pronike Abramowicz sp.j., B2B Consulting sp. z o.o., Estoremedia sp. z o.o., Sortmund Joanna Pieni¹¿ek-Basta, Deltavista Services sp. z o.o., VISCIOLAFASHION, Merlin.pl., Splio Polska, Krajowy Integrator P³atnoœci sp. z o.o., WZSAM SA, Euro-Net sp. z o.o., AMICO.com.pl, Grupa Allegro sp. z o.o., Ceneo pl - Ceneo sp. z o.o., Serwis Cokupiæ.pl - Grupa Allegro sp. z o.o., OLX.pl, otoDom.pl, otoMoto - Naspers Classifields sp. z o.o., Sendit.pl - Sendit SA, Fly.pl, Trade Tracker Poland sp. z o.o., Conrad Electronic sp. z o.o., ConTrust Communication Renata Syperek-Komar, Jerzy Gadowicz, Wearco sp. z o.o., Currency One SA, Profeina Magdalena Górak, Agito SA, Simply User sp. z o.o., L&M Trade Marietta Pilarska, Eklektika sp. z o.o., Empik Media&Fashion SA, Gandalf sp. z o.o., Virtualo sp. z o.o., e-muzyka SA, gry-online.pl, Empik Travel, Empik Foto - EMPIK E-COMMERCE sp. z o.o., Fundacja Rozwoju Gospodarki Elektronicznej, Autenti sp. z o.o., Codemedia SA, SAP Polska sp. z o.o., MniamMniam.pl S.C M. Zakrzewski, W. Ostrowska, G. Ostrowski, Aledobre.pl, BDSKLEP.PL sp. z o.o., Biuro Informacji Gospodarczej InfoMonitor SA, KKVLAB Jacek Popko, Creative Products Hanna Zasada, MARIUSZWESOLOWSKI.PL Weso³owski, Value Media sp. z o.o., DAZUMI sp. z o.o., Satysfakcja sp. z o.o., Descom sp. z o.o., WONGA.PL sp. z o.o., LOOPA.EU ANNA HANÆ-ORACZ, Hostersi sp. z o.o., FIEGE sp. z o.o., Best-Net B³a¿ej £ukomski, Fast White Cat SA Sheepla SA, X-PRESS Couriers sp. z o.o., Optivo GmbH/sp. z o.o. Oddzia³ w Polsce, LIZARD MEDIA Justyna Owczarz-Biliñska, Evigo Sp. z o.o. S.K., Marcin Sobkowicz, Duet Development sp. z o.o., TOYS ""R"" US Poland sp. z o.o., hurtowniasportowa.net s.c., TIM SA, 3SERVICES FACTORY SA, Kornel Dulêba SEM Us³ugi Marketingowe, NoNoobs.pl SA, Gorseciarka.pl Ma³gorzata Chubobiñska, LDP Logistics Distibution Partners sp. z o.o., 4GIFT Wojcech Latoszek, Poczta Polska SA, Filatelistyczny Sklep Internetowy, esklep.poczta-polska.pl - Poczta Polska SA, AESTHETICA GROUP sp. z o.o., Cloudpack sp. z o.o., First Data Polska SA, Sephora Polska sp. z o.o., PROJECT-NET Damian Szyszkiewicz, Betterment Patryk Nowicki, ADVICERO TAX sp. z o.o., Meblobranie.pl sp. z o.o., JASH TECHNOLOGIE sp. z o.o., Ravelo sp. z o.o., FreshMail sp. z o.o., Spozycjonowani.pl Robert Duda, BlackIce Networks sp. z o.o., OL-MAR OLGA MIELCZAREK, Mobile Institute, S-NET sp. z o.o., UCANDO sp. z o.o., PostNord Fulfilment sp. z o.o., Orbis Software Polska, Creativestyle Polska sp. z o.o., EIA Polska sp. z o.o., InPost Paczkomaty sp. z o.o., DENTSU AEGIS NETWORK POLSKA sp. z o.o., STS elektro sp. z o.o., Zolago Group sp. z o.o., FPUH Sedia Janiczek Zbigniew, wfirma.pl, Ve Interactive Poland sp. z o.o., Fiero Group sp. z o.o., POL-PO¯ sp.j., IDEA BANK SA, Revenue Group sp. z o.o., SARE SA, MrTarget sp. z o.o., INIS sp. z o.o., TeleTarget sp. z o.o., SaveCart sp. z o.o., MileMaison.pl Magdalena Dudzic, SUBKOMBI sp. z o.o. Sp.K., Ekskluzywna.pl Micha³ Sampolski, Beyond.pl sp. z o.o., Adtank sp. z o.o., Furgonetka.pl, Spinacz.pl - Grupa Furgonetka sp. z o.o., Way2Send sp. z o.o., MICHA£ KARCZ MEDIA NET, Fashion Hause services sp. z o.o., Starcom sp. z o.o., JG Business Support Joanna Gosiewska-Koz³ow, Berry Project sp. z o.o., Edrrone sp. z o.o., ESR sp. z o.o., Oktawave sp. z o.o., Honki sp. z o.o., ECOMMADVICE Sonis³awa Piskorska, VROINVEST.com, Krystian Kulas WM-Expo, MyMLS.com sp. z o.o., DelFast sp. z o.o., BRO TECHNOLOGIES Marcin Wiszniewski, £ukasz Rzepecki, Katarzyna Burda Agencja Social Media, FISHSKATEBOARDS sp. z o.o., MG Concept sp. z o.o., STARTEND Marcin Szreter, PESTKA Agnieszka Smoczyñska, Eventi sp. z o.o.",2-3-2016,31-12-2016,"W zakresie gospodarki elektronicznej a w szczególnoœci: handlu internetowego, ochrony danych osobowych, us³ug œwiadczonych drog¹ elektroniczn¹, treœci cyfrowych, zasad zbierania i wykorzystywania danych internetowych, prawa autorskiego, praw pokrewnych, podpisu elektronicznego, identyfikacji cyfrowej (elektronicznej), ochrony baz danych, transgranicznego handlu internetowego, promocji e-przedsiêbiorczoœci",,,,,,,,,,,,,,,,,,,,,
362,Izba Gospodarki Elektronicznej,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Dariusz Marcin Kabziñski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Warsaw Strategies Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Anna Wola,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Zygmunt Szlaga Consulting,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Maurent Public Relations,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Kancelaria Radców Prawnych Zygmunt Jerzmanowski i Wspólnicy Sp. k.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Fundacja Eurostrateg,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
371,BBGTAX Kancelaria podatkowa Bronicki Bia³as - Giejbatow Sp. z o.o,Tak,III - Organizacje pozarz¹dowe,Ministerstwo Finansów,Tak,Daniel Zeligier,Stowarzyszenie Cannabis House,16-2-2017,31-12-2017,"Reprezentowanie interesów mniejszoœci, osób spo³ecznie wykluczonych oraz zagro¿onych wykluczeniem, a w szczególnoœci rekreacyjnych i medycznych u¿ytkowników konopi",,,1,1,,,,,,1,,,,,,,,,,,
372,Daniel Kuba Zeligier,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Leszek Zalewski Consulting,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
373,D. Dobkowski Spó³ka komandytowa,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Chmura & Wspólnicy Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
379,TRC Tomasz Robert Chiliñski,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Stanis³aw Chodyna,Ogólnopolski Cech Rzemios³ Budowlanych i Ró¿nych,20-2-2018,31-12-2018,Budownictwo ogólne energooszczêdne,,,,,,,,,,,,,,,,,,,,,
376,Stanis³aw Chodyna Dach-Bud,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Tadeusz Kraszewski,Ogólnopolski Cech Rzemios³ Budowlanych i Ró¿nych,20-2-2018,31-12-2018,"Budownictwa pasywne, energooszczêdne, energia odnawialna. Prawo budowlane, energetyczne i ochrony œrodowiska.",,,,,,,,,,,,,,,,,,,,,
376,Stanis³aw Chodyna Dach-Bud,Nie,Nie dotyczy,Brak informacji o kontaktach,Tak,Stanis³aw Chodyna,Cech Rzemios³ Budowlanych,19-1-2017,31-12-2017,"Budownictwo pasywne i energoszczêdne, energia odnawialna. Prawo budowlane, energetyczne i ochrona œrodowiska",,,,,,,,,,,,,,,,,,,,,
376,Stanis³aw Chodyna Dach-Bud,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Wojciech Wiœniewski,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Skarga.com Sp. z o.o.,Nie,Nie dotyczy,Brak informacji o kontaktach,Nie,,,,,,,,,,,,,,,,,,,,,,,,,,
